feedback_id,brand,source,timestamp,text,engagement_metrics,geo_location
FDBK-MAR-30159,Maruti,DealerSurvey,2024-06-12 13:17:56,Very satisfied with the mileage on my Brezza.,"{'likes': 256, 'shares': 40, 'comments': 7}",Jaipur
FDBK-MAR-30160,Maruti,DealerSurvey,2025-07-17 03:06:12,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 452, 'shares': 54, 'comments': 6}",Ahmedabad
FDBK-MAR-30161,Maruti,Twitter,2025-07-12 03:19:09,Facing issues with AC in my Ertiga.,"{'likes': 104, 'shares': 5, 'comments': 0}",Ahmedabad
FDBK-MAR-30162,Maruti,Facebook,2024-11-24 08:29:36,Service delays are frustrating at Maruti dealership.,"{'likes': 349, 'shares': 4, 'comments': 31}",Lucknow
FDBK-MAR-30163,Maruti,Facebook,2024-01-15 03:42:29,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 325, 'shares': 39, 'comments': 48}",Lucknow
FDBK-MAR-30164,Maruti,DealerReview,2024-11-08 11:23:07,Very satisfied with the mileage on my Alto.,"{'likes': 312, 'shares': 40, 'comments': 19}",Mumbai
FDBK-MAR-30165,Maruti,Instagram,2024-06-24 07:32:50,"The Swift is perfect for my family, spacious and reliable.","{'likes': 53, 'shares': 30, 'comments': 47}",Kolkata
FDBK-MAR-30166,Maruti,YouTubeComment,2025-01-04 06:21:15,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 478, 'shares': 63, 'comments': 32}",Patna
FDBK-MAR-30167,Maruti,DealerSurvey,2025-08-03 12:29:50,"Visited dealer to check Baleno, staff was okay.","{'likes': 348, 'shares': 52, 'comments': 29}",Kolkata
FDBK-MAR-30168,Maruti,Instagram,2024-05-12 07:50:12,Facing issues with AC in my Swift.,"{'likes': 338, 'shares': 33, 'comments': 15}",Lucknow
FDBK-MAR-30169,Maruti,DealerReview,2025-03-11 02:23:43,"Saw new Ertiga campaign online, looks interesting.","{'likes': 217, 'shares': 17, 'comments': 16}",Surat
FDBK-MAR-30170,Maruti,Twitter,2025-04-08 02:19:34,The Dzire is value for money and feature-rich.,"{'likes': 452, 'shares': 83, 'comments': 0}",Chandigarh
FDBK-MAR-30171,Maruti,YouTubeComment,2025-06-29 07:57:49,"Considering buying the Alto, still comparing options.","{'likes': 404, 'shares': 23, 'comments': 10}",Delhi
FDBK-MAR-30172,Maruti,DealerSurvey,2024-10-10 19:04:02,"Loving my new Ertiga, smooth ride and great features!","{'likes': 66, 'shares': 27, 'comments': 12}",Chennai
FDBK-MAR-30173,Maruti,DealerReview,2024-02-21 21:40:55,The Alto feels overpriced for what it offers.,"{'likes': 341, 'shares': 31, 'comments': 12}",Hyderabad
FDBK-MAR-30174,Maruti,YouTubeComment,2024-06-30 07:00:32,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 131, 'shares': 15, 'comments': 12}",Delhi
FDBK-MAR-30175,Maruti,YouTubeComment,2025-06-23 01:16:57,Not happy with the after-sales service for my WagonR.,"{'likes': 235, 'shares': 62, 'comments': 31}",Bengaluru
FDBK-MAR-30176,Maruti,DealerReview,2025-01-05 19:20:30,"Loving my new Baleno, smooth ride and great features!","{'likes': 240, 'shares': 38, 'comments': 32}",Indore
FDBK-MAR-30177,Maruti,Instagram,2025-05-24 12:31:47,"Test drove the Dzire, decent experience.","{'likes': 484, 'shares': 44, 'comments': 27}",Mumbai
FDBK-MAR-30178,Maruti,Instagram,2025-02-03 03:42:07,"Loving my new Ertiga, smooth ride and great features!","{'likes': 360, 'shares': 54, 'comments': 9}",Lucknow
FDBK-MAR-30179,Maruti,DealerReview,2025-02-24 19:43:23,The Fronx is value for money and feature-rich.,"{'likes': 359, 'shares': 24, 'comments': 5}",Pune
FDBK-MAR-30180,Maruti,Instagram,2024-05-09 16:09:33,The Fronx feels overpriced for what it offers.,"{'likes': 236, 'shares': 98, 'comments': 15}",Bengaluru
FDBK-MAR-30181,Maruti,Twitter,2025-01-18 18:21:22,"Loving my new WagonR, smooth ride and great features!","{'likes': 473, 'shares': 38, 'comments': 15}",Chandigarh
FDBK-MAR-30182,Maruti,Instagram,2024-06-14 14:47:49,"Considering buying the Baleno, still comparing options.","{'likes': 135, 'shares': 20, 'comments': 8}",Hyderabad
FDBK-MAR-30183,Maruti,Twitter,2025-01-07 13:22:57,"Loving my new Baleno, smooth ride and great features!","{'likes': 132, 'shares': 75, 'comments': 2}",Hyderabad
FDBK-MAR-30184,Maruti,Facebook,2025-04-07 21:42:12,"Loving my new Ertiga, smooth ride and great features!","{'likes': 323, 'shares': 85, 'comments': 38}",Bengaluru
FDBK-MAR-30185,Maruti,DealerSurvey,2025-06-17 03:27:04,"Test drove the Fronx, decent experience.","{'likes': 10, 'shares': 10, 'comments': 17}",Chennai
FDBK-MAR-30186,Maruti,Facebook,2024-01-23 04:18:26,"Loving my new Brezza, smooth ride and great features!","{'likes': 84, 'shares': 65, 'comments': 5}",Patna
FDBK-MAR-30187,Maruti,Facebook,2024-01-23 18:40:43,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 210, 'shares': 18, 'comments': 25}",Patna
FDBK-MAR-30188,Maruti,DealerSurvey,2024-05-08 06:53:03,Service delays are frustrating at Maruti dealership.,"{'likes': 273, 'shares': 59, 'comments': 17}",Indore
FDBK-MAR-30189,Maruti,Instagram,2025-06-11 20:28:25,The Alto is value for money and feature-rich.,"{'likes': 147, 'shares': 27, 'comments': 37}",Patna
FDBK-MAR-30190,Maruti,Instagram,2025-02-22 11:11:51,The WagonR is value for money and feature-rich.,"{'likes': 124, 'shares': 40, 'comments': 46}",Delhi
FDBK-MAR-30191,Maruti,Facebook,2024-07-28 07:43:23,"Test drove the Dzire, decent experience.","{'likes': 310, 'shares': 16, 'comments': 37}",Chandigarh
FDBK-MAR-30192,Maruti,YouTubeComment,2024-08-12 15:15:42,Very satisfied with the mileage on my Brezza.,"{'likes': 321, 'shares': 71, 'comments': 6}",Chennai
FDBK-MAR-30193,Maruti,DealerSurvey,2024-07-01 10:10:40,"Loving my new Alto, smooth ride and great features!","{'likes': 34, 'shares': 75, 'comments': 18}",Surat
FDBK-MAR-30194,Maruti,DealerSurvey,2025-01-08 14:44:18,"Visited dealer to check Swift, staff was okay.","{'likes': 408, 'shares': 99, 'comments': 46}",Patna
FDBK-MAR-30195,Maruti,Facebook,2024-08-17 22:39:09,"Loving my new Baleno, smooth ride and great features!","{'likes': 131, 'shares': 92, 'comments': 1}",Patna
FDBK-MAR-30196,Maruti,Instagram,2024-04-24 01:42:41,"Visited dealer to check Ertiga, staff was okay.","{'likes': 267, 'shares': 18, 'comments': 29}",Bengaluru
FDBK-MAR-30197,Maruti,YouTubeComment,2025-08-26 08:18:44,The Ertiga is value for money and feature-rich.,"{'likes': 119, 'shares': 18, 'comments': 30}",Mumbai
FDBK-MAR-30198,Maruti,DealerReview,2025-03-10 06:04:04,"The Ertiga has good design, waiting for more reviews.","{'likes': 111, 'shares': 40, 'comments': 41}",Lucknow
FDBK-MAR-30199,Maruti,DealerReview,2024-06-08 19:53:38,The Dzire feels overpriced for what it offers.,"{'likes': 378, 'shares': 92, 'comments': 20}",Indore
FDBK-MAR-30200,Maruti,Facebook,2024-12-27 19:17:29,Very satisfied with the mileage on my Ertiga.,"{'likes': 331, 'shares': 38, 'comments': 43}",Surat
FDBK-MAR-30201,Maruti,Facebook,2024-08-14 07:12:59,The Grand Vitara feels overpriced for what it offers.,"{'likes': 200, 'shares': 20, 'comments': 48}",Chandigarh
FDBK-MAR-30202,Maruti,YouTubeComment,2024-04-17 07:09:33,Great service from Maruti dealer when I bought my Swift.,"{'likes': 478, 'shares': 95, 'comments': 8}",Pune
FDBK-MAR-30203,Maruti,DealerSurvey,2025-01-12 11:07:35,Very satisfied with the mileage on my Ignis.,"{'likes': 303, 'shares': 67, 'comments': 31}",Pune
FDBK-MAR-30204,Maruti,DealerSurvey,2024-06-17 11:45:21,"Visited dealer to check Swift, staff was okay.","{'likes': 417, 'shares': 32, 'comments': 40}",Ahmedabad
FDBK-MAR-30205,Maruti,Instagram,2024-09-23 20:19:52,Great service from Maruti dealer when I bought my Brezza.,"{'likes': 326, 'shares': 32, 'comments': 24}",Jaipur
FDBK-MAR-30206,Maruti,DealerSurvey,2025-06-02 00:56:25,Mileage of my Ertiga is not as expected.,"{'likes': 179, 'shares': 60, 'comments': 8}",Surat
FDBK-MAR-30207,Maruti,Instagram,2024-02-26 03:46:14,"Loving my new Swift, smooth ride and great features!","{'likes': 303, 'shares': 78, 'comments': 31}",Chennai
FDBK-MAR-30208,Maruti,Instagram,2024-02-02 03:16:06,"Saw new WagonR campaign online, looks interesting.","{'likes': 393, 'shares': 61, 'comments': 22}",Hyderabad
FDBK-MAR-30209,Maruti,Instagram,2025-03-07 05:36:30,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 471, 'shares': 37, 'comments': 12}",Surat
FDBK-MAR-30210,Maruti,DealerReview,2025-05-05 09:25:58,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 3, 'shares': 22, 'comments': 33}",Bengaluru
FDBK-MAR-30211,Maruti,YouTubeComment,2024-02-21 06:23:01,"The WagonR is perfect for my family, spacious and reliable.","{'likes': 420, 'shares': 10, 'comments': 45}",Delhi
FDBK-MAR-30212,Maruti,DealerReview,2024-01-30 11:21:52,Very satisfied with the mileage on my WagonR.,"{'likes': 31, 'shares': 77, 'comments': 43}",Indore
FDBK-MAR-30213,Maruti,Facebook,2025-05-25 18:19:38,"Test drove the Swift, decent experience.","{'likes': 51, 'shares': 92, 'comments': 3}",Surat
FDBK-MAR-30214,Maruti,YouTubeComment,2024-12-19 23:20:02,Great service from Maruti dealer when I bought my Dzire.,"{'likes': 0, 'shares': 34, 'comments': 28}",Ahmedabad
FDBK-MAR-30215,Maruti,Twitter,2024-03-03 13:24:18,Great service from Maruti dealer when I bought my Swift.,"{'likes': 412, 'shares': 81, 'comments': 38}",Mumbai
FDBK-MAR-30216,Maruti,Facebook,2025-07-24 20:58:42,"Visited dealer to check Baleno, staff was okay.","{'likes': 180, 'shares': 20, 'comments': 22}",Indore
FDBK-MAR-30217,Maruti,DealerSurvey,2024-01-05 04:06:19,Very satisfied with the mileage on my Fronx.,"{'likes': 13, 'shares': 97, 'comments': 41}",Indore
FDBK-MAR-30218,Maruti,Instagram,2024-06-18 22:05:28,"The WagonR has good design, waiting for more reviews.","{'likes': 473, 'shares': 58, 'comments': 14}",Pune
FDBK-MAR-30219,Maruti,Instagram,2024-11-10 02:39:30,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 167, 'shares': 23, 'comments': 15}",Hyderabad
FDBK-MAR-30220,Maruti,Instagram,2024-08-02 13:12:32,Mileage of my WagonR is not as expected.,"{'likes': 415, 'shares': 27, 'comments': 8}",Bengaluru
FDBK-MAR-30221,Maruti,Twitter,2025-08-24 09:15:36,"Loving my new Swift, smooth ride and great features!","{'likes': 35, 'shares': 72, 'comments': 16}",Indore
FDBK-MAR-30222,Maruti,Twitter,2024-08-24 21:31:09,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 304, 'shares': 28, 'comments': 23}",Chandigarh
FDBK-MAR-30223,Maruti,DealerReview,2025-04-07 02:44:49,Mileage of my Ignis is not as expected.,"{'likes': 325, 'shares': 53, 'comments': 11}",Mumbai
FDBK-MAR-30224,Maruti,DealerSurvey,2025-08-02 13:52:11,"Considering buying the Fronx, still comparing options.","{'likes': 300, 'shares': 28, 'comments': 37}",Mumbai
FDBK-MAR-30225,Maruti,YouTubeComment,2024-09-21 20:09:53,Service delays are frustrating at Maruti dealership.,"{'likes': 171, 'shares': 33, 'comments': 3}",Chandigarh
FDBK-MAR-30226,Maruti,Instagram,2024-06-14 21:27:52,"The Ertiga is perfect for my family, spacious and reliable.","{'likes': 315, 'shares': 2, 'comments': 24}",Indore
FDBK-MAR-30227,Maruti,DealerSurvey,2024-10-21 09:52:31,"The Dzire is perfect for my family, spacious and reliable.","{'likes': 416, 'shares': 98, 'comments': 13}",Ahmedabad
FDBK-MAR-30228,Maruti,YouTubeComment,2025-05-24 06:54:20,The Brezza is value for money and feature-rich.,"{'likes': 105, 'shares': 43, 'comments': 0}",Delhi
FDBK-MAR-30229,Maruti,DealerSurvey,2025-05-22 08:33:41,"The Ertiga is perfect for my family, spacious and reliable.","{'likes': 303, 'shares': 99, 'comments': 5}",Chandigarh
FDBK-MAR-30230,Maruti,Instagram,2025-02-02 22:37:16,Facing issues with AC in my Dzire.,"{'likes': 481, 'shares': 30, 'comments': 50}",Nagpur
FDBK-MAR-30231,Maruti,YouTubeComment,2024-10-19 07:46:20,"Saw new Grand Vitara campaign online, looks interesting.","{'likes': 13, 'shares': 8, 'comments': 46}",Jaipur
FDBK-MAR-30232,Maruti,YouTubeComment,2024-02-05 07:56:47,"Loving my new Brezza, smooth ride and great features!","{'likes': 362, 'shares': 81, 'comments': 22}",Chandigarh
FDBK-MAR-30233,Maruti,YouTubeComment,2024-06-29 13:23:30,Service delays are frustrating at Maruti dealership.,"{'likes': 136, 'shares': 56, 'comments': 4}",Delhi
FDBK-MAR-30234,Maruti,Twitter,2024-10-30 03:17:11,Not happy with the after-sales service for my Fronx.,"{'likes': 16, 'shares': 86, 'comments': 14}",Indore
FDBK-MAR-30235,Maruti,Twitter,2024-10-03 07:27:17,The Baleno feels overpriced for what it offers.,"{'likes': 451, 'shares': 93, 'comments': 42}",Surat
FDBK-MAR-30236,Maruti,Facebook,2024-08-28 01:28:01,Not happy with the after-sales service for my Grand Vitara.,"{'likes': 212, 'shares': 100, 'comments': 17}",Indore
FDBK-MAR-30237,Maruti,Instagram,2024-01-15 19:37:14,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 21, 'shares': 45, 'comments': 27}",Pune
FDBK-MAR-30238,Maruti,Instagram,2025-07-22 02:43:42,"The Alto has good design, waiting for more reviews.","{'likes': 55, 'shares': 44, 'comments': 20}",Hyderabad
FDBK-MAR-30239,Maruti,YouTubeComment,2024-12-21 17:54:14,"Visited dealer to check Swift, staff was okay.","{'likes': 46, 'shares': 22, 'comments': 16}",Indore
FDBK-MAR-30240,Maruti,YouTubeComment,2024-03-06 14:16:33,"Loving my new Swift, smooth ride and great features!","{'likes': 241, 'shares': 43, 'comments': 13}",Hyderabad
FDBK-MAR-30241,Maruti,YouTubeComment,2024-07-05 23:13:29,Facing issues with AC in my Alto.,"{'likes': 451, 'shares': 38, 'comments': 11}",Mumbai
FDBK-MAR-30242,Maruti,Twitter,2025-08-24 18:36:10,Very satisfied with the mileage on my Swift.,"{'likes': 321, 'shares': 11, 'comments': 17}",Kolkata
FDBK-MAR-30243,Maruti,Facebook,2024-07-11 09:20:21,"The Dzire is perfect for my family, spacious and reliable.","{'likes': 55, 'shares': 86, 'comments': 14}",Indore
FDBK-MAR-30244,Maruti,DealerReview,2024-03-17 12:38:51,The Grand Vitara feels overpriced for what it offers.,"{'likes': 439, 'shares': 62, 'comments': 34}",Surat
FDBK-MAR-30245,Maruti,Instagram,2025-04-15 18:37:48,The Baleno feels overpriced for what it offers.,"{'likes': 456, 'shares': 30, 'comments': 12}",Lucknow
FDBK-MAR-30246,Maruti,YouTubeComment,2024-06-17 06:39:42,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 403, 'shares': 4, 'comments': 48}",Ahmedabad
FDBK-MAR-30247,Maruti,Instagram,2024-04-28 02:43:36,Very satisfied with the mileage on my Alto.,"{'likes': 351, 'shares': 50, 'comments': 48}",Bengaluru
FDBK-MAR-30248,Maruti,DealerReview,2025-05-14 18:10:15,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 1, 'shares': 20, 'comments': 3}",Chandigarh
FDBK-MAR-30249,Maruti,DealerReview,2024-07-08 17:14:37,The Alto feels overpriced for what it offers.,"{'likes': 140, 'shares': 55, 'comments': 40}",Lucknow
FDBK-MAR-30250,Maruti,Instagram,2024-12-10 11:28:54,"Considering buying the Ertiga, still comparing options.","{'likes': 91, 'shares': 33, 'comments': 10}",Kolkata
FDBK-MAR-30251,Maruti,DealerSurvey,2025-02-26 04:59:24,"Saw new WagonR campaign online, looks interesting.","{'likes': 216, 'shares': 68, 'comments': 1}",Delhi
FDBK-MAR-30252,Maruti,DealerSurvey,2024-07-30 14:07:38,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 484, 'shares': 57, 'comments': 25}",Bengaluru
FDBK-MAR-30253,Maruti,Twitter,2025-07-19 18:22:21,The Ertiga is value for money and feature-rich.,"{'likes': 297, 'shares': 75, 'comments': 11}",Pune
FDBK-MAR-30254,Maruti,DealerReview,2024-08-19 16:38:11,"The WagonR has good design, waiting for more reviews.","{'likes': 117, 'shares': 30, 'comments': 34}",Pune
FDBK-MAR-30255,Maruti,DealerSurvey,2024-09-26 14:52:52,"Loving my new Dzire, smooth ride and great features!","{'likes': 266, 'shares': 92, 'comments': 31}",Indore
FDBK-MAR-30256,Maruti,Twitter,2024-05-01 23:37:57,"Loving my new Dzire, smooth ride and great features!","{'likes': 354, 'shares': 40, 'comments': 47}",Bengaluru
FDBK-MAR-30257,Maruti,Facebook,2025-03-15 21:48:48,The Fronx is value for money and feature-rich.,"{'likes': 43, 'shares': 23, 'comments': 46}",Nagpur
FDBK-MAR-30258,Maruti,YouTubeComment,2024-03-14 10:51:35,"Saw new Fronx campaign online, looks interesting.","{'likes': 412, 'shares': 34, 'comments': 4}",Ahmedabad
FDBK-MAR-30259,Maruti,Twitter,2024-02-18 10:03:06,Not happy with the after-sales service for my Swift.,"{'likes': 169, 'shares': 55, 'comments': 11}",Lucknow
FDBK-MAR-30260,Maruti,YouTubeComment,2024-04-17 07:24:25,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 297, 'shares': 66, 'comments': 14}",Chennai
FDBK-MAR-30261,Maruti,Facebook,2025-04-04 21:34:41,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 422, 'shares': 40, 'comments': 32}",Hyderabad
FDBK-MAR-30262,Maruti,Twitter,2024-05-14 15:02:04,"Considering buying the Baleno, still comparing options.","{'likes': 332, 'shares': 88, 'comments': 28}",Pune
FDBK-MAR-30263,Maruti,DealerSurvey,2024-03-20 16:44:08,Very satisfied with the mileage on my Brezza.,"{'likes': 171, 'shares': 36, 'comments': 14}",Bengaluru
FDBK-MAR-30264,Maruti,Instagram,2025-03-27 13:18:42,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 432, 'shares': 19, 'comments': 18}",Pune
FDBK-MAR-30265,Maruti,Twitter,2024-07-21 06:03:04,Service delays are frustrating at Maruti dealership.,"{'likes': 471, 'shares': 57, 'comments': 1}",Surat
FDBK-MAR-30266,Maruti,YouTubeComment,2024-09-26 15:07:32,Very satisfied with the mileage on my Swift.,"{'likes': 202, 'shares': 20, 'comments': 7}",Ahmedabad
FDBK-MAR-30267,Maruti,YouTubeComment,2024-10-30 04:35:32,"Loving my new Ertiga, smooth ride and great features!","{'likes': 123, 'shares': 37, 'comments': 3}",Nagpur
FDBK-MAR-30268,Maruti,Twitter,2024-03-24 08:22:32,Mileage of my Ertiga is not as expected.,"{'likes': 461, 'shares': 21, 'comments': 21}",Chennai
FDBK-MAR-30269,Maruti,DealerSurvey,2025-06-24 05:00:50,"The Alto has good design, waiting for more reviews.","{'likes': 2, 'shares': 0, 'comments': 35}",Mumbai
FDBK-MAR-30270,Maruti,YouTubeComment,2025-05-04 12:30:13,"Considering buying the Baleno, still comparing options.","{'likes': 475, 'shares': 48, 'comments': 12}",Kolkata
FDBK-MAR-30271,Maruti,DealerSurvey,2024-03-11 20:23:50,"Loving my new Baleno, smooth ride and great features!","{'likes': 95, 'shares': 7, 'comments': 36}",Delhi
FDBK-MAR-30272,Maruti,Instagram,2025-03-06 00:24:40,The Dzire feels overpriced for what it offers.,"{'likes': 168, 'shares': 46, 'comments': 42}",Mumbai
FDBK-MAR-30273,Maruti,Facebook,2024-07-24 23:22:45,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 299, 'shares': 97, 'comments': 31}",Patna
FDBK-MAR-30274,Maruti,DealerReview,2025-08-06 07:40:15,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 171, 'shares': 49, 'comments': 50}",Bengaluru
FDBK-MAR-30275,Maruti,Instagram,2025-05-08 21:47:34,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 154, 'shares': 87, 'comments': 24}",Delhi
FDBK-MAR-30276,Maruti,Instagram,2025-08-17 09:09:00,"The Grand Vitara is perfect for my family, spacious and reliable.","{'likes': 319, 'shares': 28, 'comments': 26}",Surat
FDBK-MAR-30277,Maruti,DealerSurvey,2024-01-22 01:01:16,The Baleno is value for money and feature-rich.,"{'likes': 87, 'shares': 19, 'comments': 19}",Hyderabad
FDBK-MAR-30278,Maruti,YouTubeComment,2025-05-21 00:52:25,Mileage of my Ignis is not as expected.,"{'likes': 461, 'shares': 95, 'comments': 5}",Ahmedabad
FDBK-MAR-30279,Maruti,Twitter,2024-02-02 10:21:03,"Visited dealer to check Fronx, staff was okay.","{'likes': 271, 'shares': 6, 'comments': 33}",Pune
FDBK-MAR-30280,Maruti,YouTubeComment,2024-12-03 17:02:42,"Loving my new Baleno, smooth ride and great features!","{'likes': 486, 'shares': 90, 'comments': 42}",Hyderabad
FDBK-MAR-30281,Maruti,Instagram,2024-02-27 22:25:29,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 473, 'shares': 94, 'comments': 16}",Lucknow
